filename,width,height,depth,area,damaged_area,bluriness,severity,count
levle1_570.jpg,3112,3456,3,243460,0.022636761520517946,363.2087230067396,1,10
levle1_216.jpg,3112,3456,3,138890,0.0129139070384652,54.667437279731296,1,8
levle1_202.jpg,3112,3456,3,113503,0.010553439344711035,125.84610317651796,1,6
levle1_32.jpg,3112,3456,3,240396,0.022351872679234504,110.35438280594171,1,11
levle1_564.jpg,3112,3456,3,152597,0.014188375493906502,40.5127117663765,1,12
levle1_558.jpg,3112,3456,3,172710,0.016058469901456728,46.79375581496277,1,10
levle2_88.jpg,3112,3456,3,404694,0.037628199978577546,18.33550049662608,2,21
levle2_114.jpg,3112,3456,3,190223,0.01768681790321813,45.02206689075579,1,11
levle1_5.jpg,436,538,3,7819,0.03333361754373998,370.20532761480945,1,15
levle2_100.jpg,3112,3456,3,460079,0.04277786331881367,112.08255341825335,2,21
levle2_128.jpg,3112,3456,3,229969,0.021382376612634486,7.531908726048812,1,14
levle0_207.jpg,3112,3456,3,27084,0.002518253713224793,105.20921933011037,0,1
levle0_213.jpg,3112,3456,3,19599,0.0018223030027135103,121.61780311124704,0,2
levle2_77.jpg,3112,3456,3,674578,0.06272184881700467,21.359145472407953,2,21
levle2_63.jpg,4912,3264,3,405722,0.025305798724212812,11.246811716426896,2,23
levle0_99.jpg,3112,3456,3,52118,0.004845899683423784,57.089479825183,0,2
levle0_398.jpg,3112,3456,3,11165,0.0010381148540893079,70.33151567903515,0,1
levle0_373.jpg,3112,3456,3,22185,0.0020627476970865467,105.84139408784685,0,1
levle1_160.jpg,3112,3456,3,89483,0.008320074472769685,6.6581868533049935,1,6
levle1_606.jpg,3112,3456,3,269913,0.02509634524064553,115.39030979985863,1,14
levle0_415.jpg,3112,3456,3,74929,0.006966852476673332,93.19114924955204,0,2
levle1_612.jpg,3112,3456,3,217277,0.020202282234837665,70.4356774873593,1,14
levle0_401.jpg,3112,3456,3,150093,0.0139555551092545,57.30982431830693,0,5
levle0_367.jpg,3112,3456,3,41883,0.003894255659097401,46.15649081427428,0,2
levle1_174.jpg,3112,3456,3,166507,0.015481718764876702,151.6499603134894,1,12
levle0_429.jpg,3112,3456,3,69253,0.0064391014769589645,64.06609950665707,0,2
levle0_72.jpg,4912,3264,3,63842,0.003981969925592387,20.71683154611092,0,1
levle0_66.jpg,4912,3264,3,148590,0.009267894352366354,16.923308624132506,0,3
levle1_389.jpg,3112,3456,3,213589,0.019859374256164904,85.8355491216807,1,10
levle1_404.jpg,3112,3456,3,135930,0.01263868805341331,43.79923006208509,1,7
levle3_23.jpg,846,1101,3,185235,0.19886821136168925,10.08374514865754,3,64
levle1_362.jpg,3112,3456,3,134854,0.012538642233171474,77.8423307616164,1,7
levle0_171.jpg,3112,3456,3,18819,0.0017497790809768638,23.875709990336194,0,1
levle1_376.jpg,3112,3456,3,200614,0.01865296671189184,185.26601017389729,1,9
levle0_165.jpg,3112,3456,3,54206,0.005040040643149576,31.176189130040566,0,3
levle3_37.jpg,232,155,3,4169,0.11593437152391546,907.5137178251449,3,55
levle1_410.jpg,3112,3456,3,159612,0.014840625892602113,78.96281986306688,1,6
levle0_159.jpg,3112,3456,3,33327,0.0030987240252784917,6.628696858924738,0,1
levle1_348.jpg,3112,3456,3,166538,0.015484601125868799,112.82351601084137,1,7
levle0_173.jpg,3112,3456,3,15870,0.0014755828691802343,42.069602495193564,0,1
levle1_360.jpg,3112,3456,3,83191,0.007735048170760735,30.56611066850119,0,4
levle3_21.jpg,580,580,3,35135,0.10444411414982165,104.760092062057,2,26
levle1_406.jpg,3112,3456,3,191217,0.01777923941373893,149.1537784194735,1,9
levle1_412.jpg,3112,3456,3,160638,0.014936022743501856,83.79557449541471,1,10
levle0_167.jpg,3112,3456,3,25760,0.002395149005046177,11.363599703977702,0,1
levle1_374.jpg,3112,3456,3,291275,0.02708257090236123,185.12692139179148,1,11
levle0_198.jpg,3112,3456,3,121936,0.011337534513948396,54.25783899668769,0,3
levle0_70.jpg,4912,3264,3,84667,0.005280872273583701,18.75127382106294,0,2
levle1_638.jpg,228,221,3,1511,0.029987298563149956,261.30956240477286,1,10
levle0_359.jpg,3112,3456,3,15515,0.0014425751868513757,94.77381377679218,0,1
levle0_64.jpg,4912,3264,3,59770,0.003727990076323689,13.918023067144995,0,2
levle0_417.jpg,3112,3456,3,51783,0.004814751588831762,87.06666445087927,0,4
levle1_604.jpg,3112,3456,3,183328,0.01704572503094354,128.09272991655808,1,8
levle1_162.jpg,3112,3456,3,110594,0.01028296230838808,154.95981856587412,1,10
levle0_371.jpg,3112,3456,3,38931,0.0036197805091402455,48.304153514761744,0,3
levle1_176.jpg,3112,3456,3,119383,0.01110015813934114,17.811705861624905,1,12
levle0_365.jpg,720,540,3,700,0.001800411522633745,59.515809850287205,0,1
levle0_58.jpg,4912,3264,3,163220,0.010180400539694705,20.41242678743925,0,3
levle0_403.jpg,3112,3456,3,17812,0.001656148838427116,34.62272004189924,0,1
levle1_610.jpg,3112,3456,3,210023,0.01952780976268685,51.58534419853228,1,9
levle1_189.jpg,3112,3456,3,102519,0.009532153759640102,117.36247592126048,1,6
levle0_239.jpg,3112,3456,3,86414,0.008034720734552032,71.63125768582574,0,3
levle2_75.jpg,3112,3456,3,599768,0.055766060887365514,38.913274962327236,2,21
levle2_61.jpg,4912,3264,3,412748,0.02574402623427221,15.622281129205104,2,21
levle2_49.jpg,4912,3264,3,618069,0.03855036135993485,26.15517180219246,2,24
levle0_205.jpg,3112,3456,3,96498,0.008972324871465296,62.447077891365964,0,3
levle0_211.jpg,3112,3456,3,20496,0.001905705512710654,142.9010000118404,0,1
levle2_116.jpg,450,317,3,8652,0.06065194532071504,1347.6771455891308,2,28
levle2_102.jpg,3112,3456,3,350270,0.03256788982909645,44.903277783661466,2,21
levle1_7.jpg,638,592,3,22393,0.05928842243497416,42.42984928308057,1,18
levle1_228.jpg,3112,3456,3,88406,0.008219935673141008,115.67494150373402,1,8
levle1_18.jpg,315,307,3,2827,0.02923323509642728,59.37020219297034,1,12
levle1_214.jpg,3112,3456,3,170435,0.015846941796391508,51.25867060593571,1,9
levle1_24.jpg,560,420,3,6994,0.02973639455782313,87.25315632888785,1,11
levle1_572.jpg,3112,3456,3,221429,0.020588332649005045,62.926494587349566,1,11
levle1_30.jpg,1920,1080,3,81488,0.03929783950617284,101.89519047652767,2,21
levle1_566.jpg,3112,3456,3,355695,0.03307230300271351,110.9703930387013,1,15
levle1_200.jpg,3112,3456,3,123988,0.011528328215747882,152.52592916142427,1,7
levle1_599.jpg,3112,3456,3,190555,0.017717687059649625,109.51936099537416,1,12
levle3_107.jpg,480,360,3,12312,0.07125,268.52683410731606,3,53
levle3_5.jpg,690,918,3,89591,0.14144011872059614,147.843176548157,3,58
levle3_113.jpg,5184,3456,3,458250,0.025577832968964334,9.804409199718533,3,64
levle3_4.jpg,655,1081,3,78104,0.11030781507086314,438.6801609958827,3,61
levle3_112.jpg,5184,3456,3,290553,0.01621760196973594,8.833874192663924,2,22
levle3_106.jpg,3112,3456,3,1023000,0.09511791273921737,80.24796737229694,3,56
levle1_598.jpg,3112,3456,3,204460,0.019010565433685615,117.95213838443179,1,12
levle1_567.jpg,3112,3456,3,202905,0.018865982487146528,59.216608952006276,1,14
levle1_31.jpg,1920,1080,3,85495,0.04123022762345679,119.69584233158056,2,22
levle1_201.jpg,3112,3456,3,125442,0.011663520244215938,136.47364618851626,1,8
levle1_215.jpg,3112,3456,3,167249,0.015550709469913358,57.17831419435923,1,10
levle1_573.jpg,3112,3456,3,344197,0.03200322601280586,49.714365178893786,1,16
levle1_25.jpg,300,200,3,1391,0.023183333333333334,412.7719716441667,1,12
levle1_229.jpg,3112,3456,3,98366,0.00914601036608588,15.199181092331216,1,7
levle1_19.jpg,293,220,3,1085,0.016832143965249766,71.68048067002904,1,8
levle1_6.jpg,274,358,3,3813,0.03887167149206867,757.6107752107246,1,6
levle2_117.jpg,3112,3456,3,112383,0.010449302431448157,93.81883375446228,1,7
levle0_210.jpg,3112,3456,3,41382,0.0038476729862896315,105.01567530086668,0,2
levle0_204.jpg,3112,3456,3,44873,0.004172264025754546,58.30713778457862,0,2
levle2_48.jpg,4912,3264,3,706567,0.04407018176773967,16.947872061237398,2,26
levle2_60.jpg,4912,3264,3,601535,0.03751909838650444,15.709772635366955,2,21
levle2_74.jpg,3112,3456,3,622415,0.057871765061172996,34.194450952048705,2,21
levle0_238.jpg,3112,3456,3,53677,0.004990854547510235,107.15828204444675,0,3
levle1_188.jpg,3112,3456,3,152424,0.014172290059982861,60.010949134069044,1,10
levle0_364.jpg,3112,3456,3,48172,0.004479003022945825,122.95550646548868,0,3
levle1_177.jpg,3112,3456,3,60454,0.005620975852137484,90.83748328117942,1,6
levle1_611.jpg,3112,3456,3,156880,0.014586606207750166,51.58534419853228,1,11
levle0_402.jpg,3112,3456,3,57797,0.005373929621298677,73.94145059791889,0,3
levle0_59.jpg,4912,3264,3,560221,0.03494225077042218,17.615428227366625,0,4
levle1_605.jpg,3112,3456,3,252875,0.02351216244763401,110.75119115104033,1,15
levle0_416.jpg,3112,3456,3,12300,0.0011436464581548128,37.02562725753912,0,1
levle1_163.jpg,3112,3456,3,113607,0.010563109200942588,47.78788445114885,1,7
levle0_358.jpg,3112,3456,3,13054,0.0012137529158335713,81.48850615619524,0,1
levle1_639.jpg,194,259,3,2401,0.04778489830036222,384.6229045620326,1,12
levle1_413.jpg,3112,3456,3,35586,0.0033087644601542416,85.36884467129612,0,4
levle1_375.jpg,3112,3456,3,211595,0.019673973358802246,67.541198041314,1,11
levle0_166.jpg,3112,3456,3,20148,0.0018733486860896887,23.73995998587347,0,1
levle3_34.jpg,557,551,3,29443,0.09593459908050321,61.73999278535401,3,65
levle3_20.jpg,600,450,3,48367,0.17913703703703704,1395.8184829497393,3,57
levle1_361.jpg,3112,3456,3,142853,0.013282384348519471,56.42967670485982,1,10
levle0_172.jpg,3112,3456,3,51893,0.004824979321384366,136.25150160514158,0,4
levle1_407.jpg,3112,3456,3,147297,0.013695584743644672,96.74804907723623,1,7
levle1_349.jpg,3112,3456,3,187700,0.017452230910216127,132.54440527037016,1,7
levle1_403.jpg,3112,3456,3,92720,0.008621048747976768,35.88259567139209,1,6
levle1_365.jpg,3112,3456,3,103985,0.009668461540750262,62.11339756707783,1,6
levle0_176.jpg,3112,3456,3,35328,0.003284775778349043,9.122640359661908,0,1
levle3_24.jpg,829,623,3,45616,0.08832316488759204,1491.3405690141656,3,52
levle3_30.jpg,218,187,3,6511,0.1597164303586322,140.7621303912767,3,54
levle1_371.jpg,3112,3456,3,115826,0.010769430460344663,99.64091267794902,1,8
levle0_162.jpg,3112,3456,3,32011,0.002976363152194611,88.86302890105571,0,2
levle1_417.jpg,3112,3456,3,145992,0.013574246643816052,104.14089535395486,1,6
levle3_18.jpg,690,920,3,79097,0.12460144927536232,711.8060580714656,3,55
levle1_359.jpg,3112,3456,3,135726,0.012619720258497572,27.20785392782607,1,6
levle0_189.jpg,3112,3456,3,183202,0.017034009628201466,137.35934570201607,0,5
levle0_374.jpg,3112,3456,3,19044,0.0017706994430162811,113.14413169851032,0,1
levle1_167.jpg,3112,3456,3,146952,0.013663506855184233,55.677852458626745,1,7
levle0_49.jpg,3112,3456,3,67566,0.006282245251356755,39.948790483040234,0,3
levle1_601.jpg,3112,3456,3,155779,0.014484235902837284,77.844307287367,1,7
levle0_412.jpg,3112,3456,3,14600,0.0013574990478910788,101.93679391436208,0,1
levle1_615.jpg,3112,3456,3,232663,0.021632863080786442,62.88019847576762,1,10
levle0_406.jpg,3112,3456,3,65826,0.006120461118251928,56.86522098432495,0,2
levle0_360.jpg,3112,3456,3,38392,0.003569664619632486,74.38899386053245,0,2
levle1_173.jpg,3112,3456,3,89368,0.008309381843282872,115.48207199349892,1,6
levle0_75.jpg,4912,3264,3,145292,0.009062190633582424,21.476199737691676,0,3
levle0_61.jpg,4912,3264,3,389326,0.02428314312288433,17.4159610489233,0,4
levle1_629.jpg,3112,3456,3,183614,0.01707231713558031,66.92676440099973,1,10
levle1_198.jpg,3112,3456,3,18942,0.0017612155455584118,29.65882013605584,0,1
levle0_214.jpg,3112,3456,3,43845,0.0040766812160811195,15.03995110344669,0,2
levle2_58.jpg,4912,3264,3,470674,0.02935700186019033,20.16694047886715,2,21
levle2_70.jpg,3112,3456,3,700301,0.06511355758473769,51.18014161101332,2,30
levle2_64.jpg,4912,3264,3,259235,0.01616907323800856,17.70858954561271,1,18
levle0_228.jpg,3112,3456,3,22632,0.0021043094830048557,59.46434221917733,0,1
levle2_113.jpg,3112,3456,3,528253,0.04911664003737028,127.29858004893079,2,22
levle1_2.jpg,500,650,3,5997,0.01845230769230769,148.16772191068404,1,13
levle2_107.jpg,3112,3456,3,424929,0.03950963787132248,113.28713206195035,2,41
levle1_21.jpg,768,1024,3,18350,0.023333231608072918,44.43460972927763,1,9
levle1_577.jpg,3112,3456,3,197518,0.01836510253022946,48.091580043025246,1,11
levle1_211.jpg,3112,3456,3,96692,0.008990362872512616,116.05205878148855,1,6
levle1_205.jpg,3112,3456,3,116328,0.010816106112539274,70.88542466240428,1,7
levle1_35.jpg,3112,3456,3,236874,0.02202439927877749,50.13073319921227,1,10
levle1_563.jpg,3112,3456,3,217166,0.02019196152289822,119.09456533574938,1,11
levle1_239.jpg,3112,3456,3,105644,0.009822714343520899,10.412068365817193,1,8
levle3_102.jpg,510,796,3,86405,0.21284116661740074,121.059338223747,3,65
levle3_116.jpg,3112,3456,3,838965,0.07800645128177663,87.55039882240496,3,63
levle3_0.jpg,204,274,3,6781,0.12131458422785173,380.34022011354006,3,64
levle1_588.jpg,3112,3456,3,195451,0.018172914137627345,52.891232317128804,1,12
levle1_589.jpg,3112,3456,3,209801,0.01950716833880796,38.242931924973206,1,12
levle3_117.jpg,720,1280,3,149549,0.16227105034722222,79.8761630856361,3,51
levle3_1.jpg,601,800,3,60679,0.1262042429284526,114.61750649942832,3,60
levle3_103.jpg,580,773,3,68608,0.15302672079225588,37.88626497201199,3,58
levle1_238.jpg,3112,3456,3,124601,0.011585324579881939,106.77542958223653,1,6
levle1_204.jpg,3112,3456,3,78060,0.007257970936875179,126.50185791218193,1,6
levle1_562.jpg,3112,3456,3,167713,0.015593851905407978,68.8523893593377,1,11
levle1_34.jpg,3112,3456,3,303944,0.028260526754260686,60.08288470475178,1,17
levle1_576.jpg,3112,3456,3,144469,0.013432639037655908,91.75384959574095,1,9
levle1_20.jpg,3112,3456,3,139495,0.012970159567504523,43.80695944697174,1,8
levle1_210.jpg,3112,3456,3,129264,0.012018887460725507,36.686490703643386,1,10
levle1_3.jpg,500,634,3,9936,0.03134384858044164,87.46412146379208,1,13
levle2_106.jpg,3112,3456,3,243833,0.022671442831809958,105.15699829273694,1,17
levle2_112.jpg,3112,3456,3,523017,0.04862979996786632,163.5459888133827,2,25
levle0_229.jpg,3112,3456,3,75703,0.007038818522088927,132.06623349097651,0,4
levle2_65.jpg,4912,3264,3,477366,0.02977439703487258,13.80626894592844,2,22
levle2_71.jpg,3112,3456,3,628671,0.058453444105255645,86.06432578013624,2,26
levle2_59.jpg,4912,3264,3,334111,0.020839258698186116,11.46626645935922,2,21
levle0_215.jpg,3112,3456,3,67740,0.006298423664667238,32.08990753183418,0,2
levle1_199.jpg,3112,3456,3,78448,0.007294046938969818,71.60515542898578,1,6
levle1_628.jpg,3112,3456,3,176397,0.016401284900742646,16.85384224915767,1,7
levle0_60.jpg,4912,3264,3,91956,0.005735503688446063,21.64189664520931,0,1
levle0_349.jpg,3112,3456,3,21114,0.0019631667737789204,149.70129373432528,0,1
levle0_74.jpg,4912,3264,3,147942,0.009227477126844222,64.68193275683836,0,3
levle0_407.jpg,3112,3456,3,19688,0.0018305781681424355,35.06856485357504,0,1
levle1_614.jpg,3112,3456,3,118641,0.011031167434304484,105.9648632289787,1,7
levle1_172.jpg,3112,3456,3,91130,0.008473211522898219,90.14184144927214,1,7
levle0_361.jpg,3112,3456,3,33782,0.003141029646291536,70.03232102708259,0,2
levle1_166.jpg,3112,3456,3,103902,0.009660744251642388,145.3738814444251,1,7
levle0_375.jpg,3112,3456,3,92177,0.00857056094092164,86.09345384990493,0,5
levle0_413.jpg,3112,3456,3,27040,0.002514162620203751,36.83574484618722,0,2
levle1_600.jpg,3112,3456,3,159520,0.014832071789012663,71.25975009616083,1,7
levle0_48.jpg,3112,3456,3,74816,0.006956345805960201,79.87793154131718,0,4
levle0_188.jpg,3112,3456,3,65072,0.00605035466057317,142.66610608252998,0,2
levle1_358.jpg,3112,3456,3,101783,0.009463720930924497,54.436849981055325,1,6
levle3_19.jpg,690,388,3,24160,0.09024353802480203,591.3366339324526,3,56
levle0_163.jpg,3112,3456,3,40288,0.0037459535370846426,14.400396575651667,0,2
levle1_370.jpg,3112,3456,3,57362,0.00533348358802247,86.71754934329967,1,6
levle3_31.jpg,354,455,3,21253,0.13194884211833363,247.31383464181098,3,53
levle1_416.jpg,3112,3456,3,162007,0.015063311524088355,84.26139024799909,1,6
levle1_402.jpg,3112,3456,3,65228,0.006064859444920499,101.98352088936059,0,2
levle3_25.jpg,296,399,3,22047,0.1866744564112985,3963.1169611553687,3,53
levle0_177.jpg,3112,3456,3,13662,0.001270284383033419,25.418252149027065,0,1
levle1_364.jpg,3112,3456,3,206470,0.019197454001237742,15.278454760652213,1,14
levle1_414.jpg,3112,3456,3,86219,0.008016589754117872,52.063413970765254,1,6
levle3_33.jpg,296,328,3,17271,0.17789016150296638,316.7436834583817,3,56
levle1_372.jpg,3112,3456,3,174394,0.01621504718889841,55.0006817214764,1,7
levle0_161.jpg,3112,3456,3,61218,0.005692012103684661,189.95497426258058,0,3
levle1_366.jpg,3112,3456,3,161445,0.015011057108683234,37.902341424220495,1,8
levle0_175.jpg,3112,3456,3,42683,0.003968639168570884,9.193434388299327,0,2
levle3_27.jpg,300,253,3,15574,0.20519104084321477,1240.3764357158107,3,58
levle1_400.jpg,578,771,3,8420,0.01889425946620351,378.4581246393505,1,8
levle1_428.jpg,3112,3456,3,73782,0.006860205119965724,83.68576323641227,1,6
levle0_149.jpg,3112,3456,3,23345,0.002170603785823098,45.31579198663171,0,1
levle1_399.jpg,3112,3456,3,176331,0.016395148261211082,11.122884437192507,1,9
levle0_363.jpg,3112,3456,3,44226,0.004112106362467866,124.0540110431908,0,2
levle1_170.jpg,3112,3456,3,53153,0.004942133348805103,75.1169423092051,1,6
levle1_616.jpg,3112,3456,3,113147,0.010520338682995335,44.2292498830102,1,6
levle0_405.jpg,3112,3456,3,52026,0.004837345579834333,56.17145361247785,0,3
levle0_411.jpg,3112,3456,3,11449,0.0010645209999523945,112.8145330856594,0,1
levle0_377.jpg,3112,3456,3,56570,0.005259843913643721,65.27952672000187,0,3
levle1_164.jpg,3112,3456,3,94854,0.008819466759497286,64.41880926709754,1,7
levle0_62.jpg,4912,3264,3,395073,0.024641596510346808,22.10901136549084,0,5
levle0_439.jpg,3112,3456,3,51747,0.004811404330905456,16.59628637767548,0,2
levle0_76.jpg,4912,3264,3,72290,0.004508890791658683,11.099419072393326,0,3
levle1_158.jpg,3112,3456,3,223407,0.020772245876178236,33.868693021975936,1,11
levle0_89.jpg,3112,3456,3,14904,0.0013857647814910026,103.41404972823891,0,1
levle0_388.jpg,3112,3456,3,36414,0.0033857513924592975,121.2227160356709,0,2
levle0_217.jpg,3112,3456,3,40756,0.0037894678901266303,111.24066984282135,0,2
levle0_203.jpg,3112,3456,3,67390,0.0062658808792725885,114.78884352406685,0,3
levle2_67.jpg,4912,3264,3,553447,0.03451974107028805,8.352729110742215,2,21
levle2_73.jpg,3112,3456,3,547270,0.050884829036941824,12.206181119518643,2,21
levle2_98.jpg,3112,3456,3,453144,0.04213305127106541,97.60491773073097,2,21
levle1_1.jpg,500,636,3,4075,0.012814465408805032,84.82007512958349,1,7
levle2_110.jpg,3112,3456,3,590016,0.05485932590688375,141.8554035328511,2,29
levle2_138.jpg,3112,3456,3,333433,0.03100239589284014,22.908219671565046,2,25
levle1_560.jpg,3112,3456,3,121885,0.011332792565219461,63.616029906617115,1,7
levle1_36.jpg,3112,3456,3,192014,0.01785334398505189,81.38439026460964,1,8
levle1_206.jpg,3112,3456,3,72708,0.006760345258497572,96.9997426322047,1,6
levle1_212.jpg,3112,3456,3,222236,0.02066336701418642,151.69847574639266,1,10
levle1_574.jpg,3112,3456,3,183824,0.0170918428068171,62.926494587349566,1,7
levle1_22.jpg,3112,3456,3,103127,0.009588685226839951,152.04660043064172,1,7
levle1_548.jpg,3112,3456,3,132871,0.012354264109064077,46.17535668625086,1,8
levle3_3.jpg,518,690,3,63544,0.17778523865480386,300.82100156490077,3,58
levle3_115.jpg,3112,3456,3,860373,0.07999695399528706,89.57131565199907,3,65
levle3_101.jpg,1600,1200,3,127599,0.0664578125,161.92356280272773,3,56
levle3_129.jpg,801,799,3,84011,0.13126739260530096,226.0711806666191,3,61
levle3_128.jpg,179,240,3,6677,0.15542364990689014,172.1778234738954,3,54
levle3_100.jpg,516,690,3,35433,0.09951971688574318,678.4661391489885,3,58
levle3_2.jpg,690,920,3,93677,0.1475693131695022,151.87040234108136,3,65
levle3_114.jpg,5184,3456,3,469489,0.02620515269561614,9.970269319446691,3,52
levle1_549.jpg,3112,3456,3,112933,0.010500441094211178,44.378758297469865,1,8
levle1_213.jpg,3112,3456,3,157932,0.014684420522707797,117.70624854038539,1,8
levle1_23.jpg,3112,3456,3,185495,0.01724721136222984,9.280624710203108,1,9
levle1_575.jpg,3112,3456,3,325961,0.0303076539143578,49.714365178893786,1,15
levle1_37.jpg,3112,3456,3,204420,0.01900684625821194,71.70740557150339,1,14
levle1_561.jpg,3112,3456,3,198045,0.018414102667095117,42.091382064463154,1,9
levle1_207.jpg,3112,3456,3,114226,0.010620663441397695,34.120434603533845,1,9
levle2_139.jpg,3112,3456,3,288663,0.026839708743930307,6.0954697460899805,2,25
levle2_111.jpg,3112,3456,3,573153,0.05329141450656955,125.65224405368832,2,29
levle2_105.jpg,3112,3456,3,150831,0.014024173896743788,98.99607859037415,1,11
levle2_99.jpg,3112,3456,3,239500,0.0222685631486242,189.54237401123487,1,11
levle1_0.jpg,960,1280,3,27191,0.022128092447916668,19.89560975637436,1,10
levle2_72.jpg,3112,3456,3,459360,0.042711011139674376,52.629215871026126,2,25
levle2_66.jpg,4912,3264,3,369873,0.023069815517819506,12.42302975625391,2,21
levle0_202.jpg,3112,3456,3,46971,0.004367334779348758,75.02041501211595,0,2
levle0_216.jpg,3112,3456,3,38957,0.003622197973198134,57.469921633252135,0,2
levle0_389.jpg,3112,3456,3,29376,0.002731362467866324,101.59360596335688,0,1
levle0_88.jpg,4912,3264,3,16492,0.001028643338442869,21.3392860165307,0,1
levle0_77.jpg,4912,3264,3,92638,0.005778041570862873,18.487317159603613,0,3
levle1_159.jpg,3112,3456,3,55361,0.005147431834951918,145.29376306104734,0,3
levle0_438.jpg,3112,3456,3,28855,0.0026829202073217176,34.07172715238733,0,1
levle0_63.jpg,4912,3264,3,179652,0.01120530154244108,13.590768726301448,0,2
levle0_410.jpg,3112,3456,3,24288,0.002258283347614967,51.036198827457554,0,1
levle1_603.jpg,3112,3456,3,227008,0.021107064648195752,102.05027840678592,1,9
levle1_165.jpg,3112,3456,3,97472,0.009062886794249263,55.795634189733384,1,6
levle0_376.jpg,3112,3456,3,41431,0.0038522289762448823,81.63607923752153,0,3
levle1_171.jpg,3112,3456,3,131202,0.012199081512425021,121.10027760702827,1,11
levle0_362.jpg,3112,3456,3,33598,0.0031239214391126347,169.54151037076755,0,2
levle0_404.jpg,3112,3456,3,26864,0.002497798248119585,49.37217872302285,0,1
